OBJECTID,businessUnit_name,businessUnit_number,Description,Type,Address,City,County,State,Postal Code,Operation Status,GlobalID,x,y
35017,COMPTON N. LB BLVD CA,5807,WM Supercenter,Retail,2100 N LONG BEACH BLVD,COMPTON,LOS ANGELES,CA,90221-1252,Open,36f27e98-2e3d-4716-8071-3a2afda49a6e,-13158873.9599,4016726.5685
35018,SLIDELL PONCHARTRAIN LA,6588,Neighborhood Market,Retail,3130 PONTCHATRAIN DRIVE,SLIDELL,ST. TAMMANY,LA,70458-0000,Open,b72e5dd0-1211-46b4-bcc0-bfb63ceb30ed,-9994708.3821,3537114.7884
35019,ELSA TX,5808,WM Supercenter,Retail,411 SOUTH BROADWAY STREET,ELSA,HIDALGO,TX,78543-0000,Open,0ec4d7d4-b197-4d71-9c69-b308f77213ee,-10908262.0247,3034729.2427
35021,EDINBURG TX,5809,WM Supercenter,Retail,2812 S EXPRESSWAY 281,EDINBURG,HIDALGO,TX,78542-5215,Open,e1907f8d-4420-4f7e-aeb8-47cc1937da12,-10926208.953,3032724.4518
35022,NASHVILLE TN,659,WM Supercenter,Retail,7044 CHARLOTTE PIKE,NASHVILLE,DAVIDSON,TN,37209-4210,Open,4dff4305-5080-4125-a61e-eb839dac8878,-9674529.259,4318772.5879
35023,MARSHALLTOWN IA,581,WM Supercenter,Retail,2802 S CENTER ST,MARSHALLTOWN,MARSHALL,IA,50158-4708,Open,6f4bf5c4-406f-4656-b008-4cbce8dc01b8,-10342576.5589,5162794.9844
35024,LAKE CHARLES LA,6590,Neighborhood Market,Retail,260 SAM HOUSTON JONES PKWY,LAKE CHARLES,CALCASIEU,LA,70611-5603,Open,fd6fe0c0-2efc-47de-b4ef-8202f851a41f,-10374901.5126,3542442.8065
35025,DALLAS CLARK & WHEATLAND TX,5810,WM Supercenter,Retail,7075 W WHEATLAND RD,DALLAS,DALLAS,TX,75249-1067,Open,4594d82e-1aad-4125-8275-bb3387e29430,-10791804.1376,3848892.792
35028,SAVANNAH GA,6592,WM On Campus/RX Facilities,Retail,251 ROBERT B MILLER RD,SAVANNAH,CHATHAM,GA,31408-0000,Open,055eb634-a563-4d40-a80d-c2b626764ee4,-9038924.8002,3781838.7224
35029,BLUE RIDGE GA,5812,WM Supercenter,Retail,97 COMMERCE DRIVE,BLUE RIDGE,FANNIN,GA,30513-0000,Open,35776ece-ae33-472f-9f26-9a65da38b7a1,-9387101.8885,4147184.4434
35031,AUGUSTA EVANS GA,5813,Neighborhood Market,Retail,3851 EVANS TO LOCKS ROAD,MARTINEZ,COLUMBIA,GA,30907-5073,Open,b5cc8d83-4474-4d0f-891d-9ef6d113683b,-9138016.2902,3968745.7995
35037,CLARKSVILLE AR,66,WM Supercenter,Retail,230 MARKET ST.,CLARKSVILLE,JOHNSON,AR,72830-9069,Open,5a704cac-884b-4424-96fd-0ee6a2cea839,-10403972.2637,4225024.4666
35038,MUSCLE SHOALS /SHEFFIELD,660,WM Supercenter,Retail,301 AVALON AVE,MUSCLE SHOALS,COLBERT,AL,35661-2811,Open,7752bdb6-2c01-4fd3-8b8d-f8bbad4d2e78,-9759794.8682,4129674.4531
35041,"GURNEE, IL",8184,Sam's Club,Wholesale,6570 GRAND AVE,GURNEE,LAKE,IL,60031-1621,Open,5855d6d3-28aa-4382-8fef-21ac38e337b7,-9792382.7586,5219115.7035
35042,CLEVELAND TN,698,WM Supercenter,Retail,4495 KEITH ST NW,CLEVELAND,BRADLEY,TN,37312-4820,Open,1e405132-5e81-4625-be93-af4cf151afff,-9445318.086,4191385.7508
35044,"EAU CLAIRE, WI",8185,Sam's Club,Wholesale,4001 GATEWAY DR,EAU CLAIRE,EAU CLAIRE,WI,54701-8134,Open,6447da37-05fc-497f-bcda-a23538328126,-10177570.0154,5586196.5619
35047,"FLAGSTAFF, AZ",6604,Sam's Club,Wholesale,1851 E BUTLER AVE,FLAGSTAFF,COCONINO,AZ,86001-5911,Open,8c7e34f8-bbbc-40c1-9f20-a189632f7780,-12426407.4066,4189742.898
35048,"GILBERT, AZ",6605,Sam's Club,Wholesale,1225 N GILBERT RD,GILBERT,MARICOPA,AZ,85234-2306,Open,c31b9ae9-f44f-46b6-8989-0c7ee491414f,-12444140.4901,3944857.1936
35049,"PHOENIX, AZ",6606,Sam's Club,Wholesale,8340 W MCDOWELL RD,PHOENIX,MARICOPA,AZ,85037-4101,Open,a0cda859-49e1-42bc-ae59-adfe340ffc40,-12494450.2208,3957461.5971
35051,"PHOENIX, AZ",6608,Sam's Club,Wholesale,1525 W BELL RD,PHOENIX,MARICOPA,AZ,85023-3411,Open,f49bc5bc-d6e6-42b2-83dc-b3eaf3c9b548,-12478110.1893,3980338.144
35052,"PALM DESERT, CA",6609,Sam's Club,Wholesale,34220 MONTEREY AVE,PALM DESERT,RIVERSIDE,CA,92211-2096,Open,d60defd8-ce45-4d70-8265-1c12c999d685,-12955861.3838,4001990.748
35053,ATHENS AL,661,WM Supercenter,Retail,1011 US HIGHWAY 72 E,ATHENS,LIMESTONE,AL,35611-4319,Open,d96b414e-6fe0-4882-8dff-696aad23f367,-9680214.1227,4135183.2035
35054,"CHINO, CA",6610,Sam's Club,Wholesale,3951 GRAND AVE,CHINO,SAN BERNARDINO,CA,91710-5429,Open,5109fb62-a827-464b-a6df-ad0a6fff88ee,-13104322.4001,4027978.2753
35056,"CONCORD, CA",6612,Sam's Club,Wholesale,1225 CONCORD AVE,CONCORD,CONTRA COSTA,CA,94520-4940,Open,f8147214-a012-408b-9255-7be3f7ee5d9d,-13587140.6351,4576887.0006
35057,"LONG BEACH, CA",6613,Sam's Club,Wholesale,7480 CARSON BLVD,LONG BEACH,LOS ANGELES,CA,90808-2362,Open,ea75210f-3947-46ad-bfe0-64c1c7ee68d9,-13144965.2575,4005517.147
35058,"EL MONTE, CA",6614,Sam's Club,Wholesale,4901 SANTA ANITA AVE,EL MONTE,LOS ANGELES,CA,91731-1415,Open,fed2b728-aedd-4e3d-9e51-279e46e3d8d7,-13138896.1188,4041386.6985
35059,"FOUNTAIN VALLEY, CA",6615,Sam's Club,Wholesale,17099 BROOKHURST ST,FOUNTAIN VALLEY,ORANGE,CA,92708-3601,Open,c7a6548f-5760-4703-96bb-a41a33a6b0fe,-13130765.3432,3990427.8278
35060,"FULLERTON, CA",6616,Sam's Club,Wholesale,603 S PLACENTIA AVE,FULLERTON,ORANGE,CA,92831-5112,Open,ddfc10f4-ad0b-430a-9025-a41961c124e8,-13122636.1261,4010868.1724
35061,"GARDENA, CA",6617,Sam's Club,Wholesale,1399 W ARTESIA BLVD,GARDENA,LOS ANGELES,CA,90248-3363,Open,36e62e27-64cc-408b-8a58-65d60b897a79,-13168876.6841,4011870.6201
35063,"ONTARIO, CA",6619,Sam's Club,Wholesale,951 N MILLIKEN AVE,ONTARIO,SAN BERNARDINO,CA,91764-5008,Open,a282bc9c-0842-4974-8cd6-5ba65c025d0e,-13086818.6346,4038690.876
35064,DECATUR AL,662,WM Supercenter,Retail,2800 SPRING AVE SW,DECATUR,MORGAN,AL,35603-1218,Open,38ba9a8b-b199-4543-a11b-879e45071928,-9684346.0796,4103782.0615
35065,"FOLSOM, CA",6620,Sam's Club,Wholesale,2495 IRON PT RD 11,FOLSOM,SACRAMENTO,CA,95630-8710,Open,c5041c98-6e8f-49bf-8616-c84df9d16fc6,-13482788.6312,4670871.8631
35066,"ROSEVILLE, CA",6621,Sam's Club,Wholesale,904 PLEASANT GROVE BLVD,ROSEVILLE,PLACER,CA,95678-6126,Open,f4b03d2a-6146-497e-aa43-a33180837cd7,-13501697.026,4691126.3668
35067,"SACRAMENTO, CA",6622,Sam's Club,Wholesale,8250 POWER INN RD,SACRAMENTO,SACRAMENTO,CA,95828-6760,Open,ff8ceffc-bd40-4b19-8e1f-9becbc3b5516,-13515010.3918,4644367.2414
35069,"SAN BERNARDINO, CA",6624,Sam's Club,Wholesale,1055 HARRIMAN PL,SAN BERNARDINO,SAN BERNARDINO,CA,92408-4203,Open,10fb2573-5721-43dd-9b2a-04e9d0775ed6,-13053613.3664,4037590.2576
35071,"SOUTHGATE, CA",6626,Sam's Club,Wholesale,5871 FIRESTONE BLVD,SOUTH GATE,LOS ANGELES,CA,90280-3705,Open,5ced966e-7c90-4684-b228-3a5406e8149e,-13153734.2277,4022074.3869
35073,"TORRANCE, CA",6628,Sam's Club,Wholesale,2601 SKYPARK DR,TORRANCE,LOS ANGELES,CA,90505-5313,Open,a1bbd448-1e81-4c30-a49d-f5b7a9b77d80,-13172626.4811,4002698.4864
35075,ATHENS TN,663,WM Supercenter,Retail,1815 DECATUR PIKE,ATHENS,MCMINN,TN,37303-4932,Open,d6a17d10-ac35-4bef-84e5-ffd66013fee9,-9421143.6114,4225579.6875
35076,"ARVADA, CO",6630,Sam's Club,Wholesale,7370 W 52ND AVE,ARVADA,JEFFERSON,CO,80002-3708,Open,4d3015e2-a7f3-4230-88c5-7c053fcee895,-11697206.1878,4835253.8036
35077,"AURORA, CO",6631,Sam's Club,Wholesale,880 S ABILENE ST,AURORA,ARAPAHOE,CO,80012-3684,Open,60b32c2b-7893-4e3a-b557-820210523fa7,-11669138.5367,4822514.4401
35078,"DENVER, CO",6632,Sam's Club,Wholesale,505 S BROADWAY,DENVER,DENVER,CO,80209-4093,Open,f59442a8-3d8a-4b95-8aa8-fe5df45c13b4,-11687331.7037,4823461.7354
35079,"FT COLLINS, CO",6633,Sam's Club,Wholesale,4700 BOARDWALK DR,FORT COLLINS,LARIMER,CO,80525-3729,Open,d19e1ac1-45de-4708-b3fd-1ab931e59eab,-11695654.5054,4941965.7679
35080,"LONE TREE, CO",6634,Sam's Club,Wholesale,7817 PARK MEADOWS DR,LONE TREE,DOUGLAS,CO,80124-2547,Open,497af7f4-4142-4cfb-a1c3-e0d75dbc677b,-11677463.2308,4802574.3755
35081,"LITTLETON, CO",6635,Sam's Club,Wholesale,4827 S WADSWORTH WAY,LITTLETON,DENVER,CO,80123-1846,Open,6ef18992-104d-4396-bed3-e7a67797d2fc,-11698471.5565,4812416.0731
35082,"NEWINGTON, CT",6636,Sam's Club,Wholesale,3465 BERLIN TURN PIKE,NEWINGTON,HARTFORD,CT,06111-5106,Open,a2c85bb6-b4be-45ef-be69-636406044e64,-8096549.6509,5109018.0624
35083,"CORAL SPRINGS, FL",6637,Sam's Club,Wholesale,950 N UNIVERSITY DR,CORAL SPRINGS,BROWARD,FL,33071-7029,Open,e242bd19-c5f9-4f15-9b1b-0af73910f8b6,-8934134.9767,3029323.4755
35086,HAYS KS,664,WM Supercenter,Retail,4301 VINE ST,HAYS,ELLIS,KS,67601-9484,Open,2576634d-22f5-4c3a-a772-fdd7eeecbb1b,-11056389.5278,4707823.2835
35090,CLAIRMONT GA,6643,Sam's Club,Wholesale,2901 CLAIRMONT RD NE,ATLANTA,FULTON,GA,30329-1639,Open,dfa571f0-3aea-4a23-a163-473e0c01fe0d,-9385491.0954,4007701.7275
35091,"OAKWOOD, GA",6644,Sam's Club,Wholesale,3839 MUNDY MILL RD,OAKWOOD,HALL,GA,30566-3415,Open,dabcda1c-6a24-459d-9df6-067ef3622315,-9336788.039,4059729.1266
35092,"ALPHARETTA, GA",6646,Sam's Club,Wholesale,10600 DAVIS DR,ALPHARETTA,FULTON,GA,30009-4746,Open,bac6afb3-bdcf-40e7-a685-cba3bd1971ac,-9385909.9907,4034622.6119
35096,CAMPBELLSVILLE KY,665,WM Supercenter,Retail,725 CAMPBELLSVILLE BYP,CAMPBELLSVILLE,TAYLOR,KY,42718-8846,Open,5ba67db2-6da5-4428-a128-619d2e66d50b,-9503736.8849,4487412.7407
35097,"BALTIMORE, MD",6650,Sam's Club,Wholesale,6410 PETRIE WAY,BALTIMORE,BALTIMORE,MD,21237-3034,Open,91648ad5-a129-4e77-896b-8256e0ea6a4a,-8514437.2307,4769983.9742
35098,"CATONSVILLE, MD",6651,Sam's Club,Wholesale,5702 BALT NATNL PIKE,CATONSVILLE,BALTIMORE,MD,21228-1306,Open,20cf2159-e699-47ab-8d5b-9e8f83464b5e,-8541899.0811,4763192.2721
35099,"FREDERICK, MD",6652,Sam's Club,Wholesale,5604 BUCKEYSTOWN PIKE,FREDERICK,FREDERICK,MD,21704-8312,Open,7a928207-2e27-466c-b1ba-126f4649cdc4,-8617347.7585,4777021.3655
35100,"GAITHERSBURG, MD",6653,Sam's Club,Wholesale,610 N FREDERICK AVE,GAITHERSBURG,MONTGOMERY,MD,20877-2527,Open,863b2b4a-8e30-4c14-9163-033879633727,-8595221.1172,4743389.7669
35102,"WALDORF, MD",6655,Sam's Club,Wholesale,2365 CRAIN HWY,WALDORF,CHARLES,MD,20601-3167,Open,3716249e-888d-47ba-b2d8-fa2ed2f12f68,-8559454.9441,4671353.1914
35104,"NOVI, MI",6657,Sam's Club,Wholesale,27300 WIXOM RD,NOVI,OAKLAND,MI,48374-1120,Open,0f592f10-dbcb-454d-885b-ab93b068a151,-9298846.9056,5234835.6786
35105,"JACKSON, MI",6658,Sam's Club,Wholesale,3600 ONEIL DR,JACKSON,JACKSON,MI,49202-1857,Open,204f1c7e-c4f3-475e-b09b-82dd145d4b34,-9402235.8846,5201161.4805
35106,"MADISON HEIGHTS, MI",6659,Sam's Club,Wholesale,31020 JOHN R RD,MADISON HEIGHTS,OAKLAND,MI,48071-1908,Open,fee8438c-3191-42df-bde2-a0619bc66a0b,-9251127.5795,5239356.9812
35107,SEBRING FL,666,WM Supercenter,Retail,3525 US HIGHWAY 27 N,SEBRING,HIGHLANDS,FL,33870-1640,Open,3ff1b2a2-723a-478d-b94b-7a8107666ba1,-9072209.1053,3187696.135
35108,"PORT HURON, MI",6660,Sam's Club,Wholesale,1237 32ND ST,PORT HURON,ST. CLAIR,MI,48060-7323,Open,ef6d27a9-11f2-4518-ac0f-ae9d94feb7e3,-9179189.8076,5307191.0811
35109,"PORTAGE, MI",6661,Sam's Club,Wholesale,7021 S WESTNEDGE AVE,PORTAGE,KALAMAZOO,MI,49002-4206,Open,f44f6369-e041-4379-a5c2-ec4bc0d48c6d,-9527370.4581,5193194.4657
35110,"ROSEVILLE, MI",6662,Sam's Club,Wholesale,31720 GRATIOT AVE,ROSEVILLE,MACOMB,MI,48066-4554,Open,a60dde16-b3d6-4ed6-8b62-767e89e3dfa0,-9229819.8044,5240616.1196
35111,"SAGINAW, MI",6663,Sam's Club,Wholesale,5656 BAY RD,SAGINAW,SAGINAW,MI,48604-2510,Open,b9e89024-eaf0-4568-a44e-7ae2df05545f,-9347700.0207,5386828.2061
35112,"UTICA, MI",6664,Sam's Club,Wholesale,45600 UTICA PARK BLVD,UTICA,MACOMB,MI,48315-5917,Open,4b4d9208-fdb7-4411-9485-108cdea9af6e,-9240386.2505,5255983.5655
35114,"CANTON, MI",6666,Sam's Club,Wholesale,39800 FORD RD,CANTON,WAYNE,MI,48187-4312,Open,ae76207d-b626-4e39-95bc-574885f99dc5,-9287681.7833,5209854.4286
35115,"YPSILANTI, MI",6667,Sam's Club,Wholesale,5450 CARPENTER RD,YPSILANTI,WASHTENAW,MI,48197-9019,Open,95b08ee6-898b-451b-9340-638ad5dc6520,-9315529.3558,5192357.0125
35118,TULLAHOMA TN,667,WM Supercenter,Retail,2111 N JACKSON ST,TULLAHOMA,COFFEE,TN,37388-2207,Open,aa843127-ffde-4e3d-934c-40437425f6a4,-9600185.4276,4216990.7705
35119,"DEPTFORD, NJ",6670,Sam's Club,Wholesale,2000 CLEMENTS BRG RD STE 116,DEPTFORD,GLOUCESTER,NJ,08096-2016,Open,bc63df18-367d-46ec-96e6-536772ceeeb5,-8358966.2035,4842644.89
35120,"FREEHOLD, NJ",6671,Sam's Club,Wholesale,320 W MAIN ST,FREEHOLD,MONMOUTH,NJ,07728-2524,Open,ccf62511-c3bd-4d04-8a77-9b3106594ce5,-8270217.9639,4901004.2123
35121,"ALBUQUERQUE, NM",6672,Sam's Club,Wholesale,300 EUBANK BLVD NE,ALBUQUERQUE,BERNALILLO,NM,87123-2755,Open,62ff76be-5c6f-4ae1-9c3b-49d5e9b1a8b0,-11858823.1641,4174380.5356
35122,"CHEEKTOWAGA, NY",6673,Sam's Club,Wholesale,3735 UNION RD,CHEEKTOWAGA,ERIE,NY,14225-4200,Open,962759d6-06bf-44ae-af21-2ffba9aafcee,-8766460.2164,5299082.2846
35123,"ELMSFORD, NY",6674,Sam's Club,Wholesale,333 SAW MILL RIVER RD,ELMSFORD,WESTCHESTER,NY,10523-1516,Open,5208ba20-9738-43ca-8566-4e2e2d71af0f,-8217114.114,5022026.4558
35124,"ERIE, PA",6675,Sam's Club,Wholesale,7200 PEACH ST,ERIE,ERIE,PA,16509-4754,Open,2db96fe6-6b26-48a5-9b1e-4c10bfc6dde3,-8915965.8547,5168639.451
35125,"WILLOW GROVE(HATBORO), PA",6676,Sam's Club,Wholesale,3925 WELSH RD,WILLOW GROVE,MONTGOMERY,PA,19090-2900,Open,3a7a6851-3d1c-48f1-b763-3fb536b2155b,-8364347.8329,4888731.3914
35126,"MONROEVILLE, PA",6677,Sam's Club,Wholesale,3621 WILLIAM PENN HWY,MONROEVILLE,ALLEGHENY,PA,15146-2123,Open,c80af252-533c-4f3e-a232-f1395775e709,-8883235.0301,4929569.0171
35127,"PITTSBURGH, PA",6678,Sam's Club,Wholesale,289 MT. NEBO POINT DRIVE,PITTSBURGH,ALLEGHENY,PA,15237-1313,Open,f465c353-5c14-4af4-b9af-5fcddd7c9512,-8913113.2928,4943884.186
35128,"WEST MIFFLIN,PA",6679,Sam's Club,Wholesale,2251 CENTURY DR,WEST MIFFLIN,ALLEGHENY,PA,15122-2465,Open,94c37743-1f82-4cda-927c-381245d8622c,-8899883.9732,4916035.7224
35129,"MCMINNVILLE, TN",668,WM Supercenter,Retail,915 N CHANCERY ST,MCMINNVILLE,WARREN,TN,37110-1504,Open,a0507760-d7e6-4019-a349-ce5cad26c2fa,-9549910.7626,4259254.7868
35130,"BAYAMON, PR (PACE)",6680,Sam's Club,Wholesale,PLAZA DEL PARQUE 1500,BAYAMON,BAYAMON,PR,00961-0000,Open,354ef92d-5cb4-4a3f-83b5-f9be80b74ccc,-7365193.3981,2085738.2154
35132,"LAYTON, UT",6682,Sam's Club,Wholesale,1055 W HILL FIELD RD,LAYTON,DAVIS,UT,84041-4614,Open,bb1c38db-2a73-4e93-8679-20f50abf4ea1,-12466067.2015,5022823.9293
35133,"MURRAY, UT",6683,Sam's Club,Wholesale,6525 S STATE ST,MURRAY,SALT LAKE,UT,84107-7218,Open,78436c3e-dabd-4dd4-944b-b28c145fb3c1,-12455161.7876,4957980.1474
35134,"RIVERDALE, UT",6684,Sam's Club,Wholesale,4949 S 900 W,RIVERDALE,WEBER,UT,84405-3777,Open,0da48ba0-5220-40fa-ab5e-c20bff1e8186,-12467899.9656,5037924.3586
35135,"PROVO, UT",6685,Sam's Club,Wholesale,1313 S UNIVERSITY AVE,PROVO,UTAH,UT,84601-5943,Open,89fed940-17e5-4ae9-b6cc-924e32333bad,-12429606.2834,4897395.6519
35136,"SALT LAKE CITY, UT",6686,Sam's Club,Wholesale,1905 SOUTH 300 WEST,SALT LAKE CITY,SALT LAKE,UT,84115-1806,Open,9950d271-0b60-4755-ac96-51b293ca0c5f,-12456405.8942,4972473.944
35139,"CAGUAS, PR",6689,Sam's Club,Wholesale,PLAZA CENTRO II,CAGUAS,CAGUAS,PR,00725-0000,Open,98648220-6b20-45f6-a08f-6df5ac4324f2,-7349412.8584,2066744.0175
35140,DALTON GA,669,WM Supercenter,Retail,2545 E WALNUT AVE,DALTON,WHITFIELD,GA,30721-8799,Open,9093bdb9-6f2d-4dfc-8568-90bcfde034ba,-9454369.8077,4132359.5808
35141,"PONCE, PR",6690,Sam's Club,Wholesale,CARR ESTATAL 3,PONCE,PONCE,PR,00716-0601,Open,2a19bd3d-32fe-488c-a577-120c8e67273b,-7416980.4497,2036808.9302
35142,"TUCSON, AZ",6692,Sam's Club,Wholesale,4701 N STONE AVE,TUCSON,PIMA,AZ,85704-5700,Open,42f1504d-546b-4361-964c-b0fb2165ca2a,-12353265.603,3801696.0933
35143,"LANGHORNE, PA",6693,Sam's Club,Wholesale,1717 E LINCOLN HWY,LANGHORNE,BUCKS,PA,19047-3043,Open,23c6c9ec-8db9-4a09-8c8e-24eba248572a,-8336381.3712,4890992.0224
35149,MENA AR,67,WM Supercenter,Retail,600 HIGHWAY 71 N,MENA,POLK,AR,71953-4392,Open,23926657-4acb-4344-8b70-96499ea7ba00,-10489176.0906,4108111.6363
35150,CULLMAN AL,670,WM Supercenter,Retail,626 OLIVE ST SW,CULLMAN,CULLMAN,AL,35055-5594,Open,f99042fe-99f2-4302-a969-76a6182a217b,-9667213.676,4048846.9873
35161,LEBANON TN,671,WM Supercenter,Retail,615 S CUMBERLAND ST,LEBANON,WILSON,TN,37087-5107,Open,316636a2-64c2-4d15-99e6-73add077a3b8,-9605927.6209,4327062.6071
35172,"ALCOA, TN",672,WM Supercenter,Retail,1030 HUNTERS XING,ALCOA,BLOUNT,TN,37701-1849,Open,5cf98989-59ad-4b39-9487-61b775dd4929,-9349956.3555,4269208.354
35183,CLARKSVILLE (E) TN,673,WM Supercenter,Retail,3050 WILMA RUDOLPH BLVD,CLARKSVILLE,MONTGOMERY,TN,37040-5031,Open,0de5efd4-debb-47a9-9108-5589139883b5,-9717188.001,4382758.7419
35186,VALDOSTA GA,6732,Neighborhood Market,Retail,4196 BEMISS RD,VALDOSTA,LOWNDES,GA,31605-7830,Open,f5a9cee5-bce4-44a1-a110-ae9fea15535e,-9268187.2915,3621794.3383
35194,"GALLATIN, TN",674,WM Supercenter,Retail,1112 NASHVILLE PIKE,GALLATIN,SUMNER,TN,37066-7116,Open,f6c1f5c5-e643-4fb6-918a-4b7979ceccf2,-9626561.6904,4352607.2093
35203,RIPLEY TN,97,WM Supercenter,Retail,628 HIGHWAY 51 N,RIPLEY,LAUDERDALE,TN,38063-5904,Open,bce8dba8-a4ea-4720-91fa-46d57970ed60,-9967899.7545,4267758.2274
35206,UNION CITY TN,675,WM Supercenter,Retail,1601 W REELFOOT AVE,UNION CITY,OBION,TN,38261-5554,Open,7948fc6d-b504-4204-b958-0fef5ef586f7,-9916390.445,4357735.1961
35214,ROCKWOOD/HARRIMAN TN,676,WM Supercenter,Retail,1102 NO. GATEWAY AVE,ROCKWOOD,ROANE,TN,37854-4012,Open,0b1b5c2d-c63e-4b6c-9e01-11d09be41588,-9424033.4654,4284100.7997
35225,DYERSBURG TN,677,WM Supercenter,Retail,2650 LAKE RD,DYERSBURG,DYER,TN,38024-1656,Open,0931b7a1-b7fe-4349-ae7b-a39f65b04b54,-9951058.4513,4309350.2772
35235,MOORE OK,6779,Sam's Club,Wholesale,1705 SOUTH BROADWAY AVENUE,MOORE,CLEVELAND,OK,73160-0000,Open,72c589d9-34f0-4969-b947-f01541a643ef,-10852297.9319,4207835.6352
35236,NEWPORT TN,678,WM Supercenter,Retail,1075 COSBY HWY,NEWPORT,COCKE,TN,37821-7372,Open,14b58aa2-fb98-4094-812e-612e257d4818,-9263142.2921,4292885.8666
35238,KELLER TX,6781,Sam's Club,Wholesale,201 GOLDEN TRIANGLE BLVD,KELLER,TARRANT,TX,76248-4484,Open,cac0206c-23f7-439d-b628-8f455c6aa9f7,-10826469.8062,3886460.2306
35243,MCALLEN N TX,6786,Neighborhood Market,Retail,5700 N 23RD STREET,MCALLEN,HIDALGO,TX,78504-0000,Open,9b0afc20-12d2-4501-b838-084590a0ba92,-10935570.0317,3030861.8155
35246,KING NC,6789,WM Supercenter,Retail,204 INGRAM DR,KING,STOKES,NC,27021-8206,Open,612efbc2-2ede-4248-8012-a9e77bf3f120,-8946191.3229,4337259.5716
35255,NORFOLK VA,6798,Neighborhood Market,Retail,3350 E PRINCESS ANNE ROAD,NORFOLK,NORFOLK CITY,VA,23502-0000,Open,9f4f0e64-2e23-47eb-bb83-23e567bc9e54,-8487689.3834,4420099.0182
35257,WYNNE AR,68,WM Supercenter,Retail,800 HIGHWAY 64 E,WYNNE,CROSS,AR,72396-7414,Open,bb5504d0-df76-4a48-828b-2ffec749721e,-10105295.9473,4198360.7841
35258,GREENEVILLE TN,680,WM Supercenter,Retail,3755 E ANDREW JOHNSON HWY,GREENEVILLE,GREENE,TN,37745-1084,Open,3cc12c7d-643e-484b-a6f4-3299a581ed86,-9212743.2832,4326482.4684
35266,MEMPHIS WHITTEN TN,6807,WM Supercenter,Retail,6727 RALEIGH LAGRANGE RD,MEMPHIS,SHELBY,TN,38134-7017,Open,597646cd-66ab-4dd7-a724-883375ffe512,-10000865.7971,4187853.51
35269,GUNTERSVILLE AL,681,WM Supercenter,Retail,11697 US HIGHWAY 431,GUNTERSVILLE,MARSHALL,AL,35976-5667,Open,b0d664aa-b932-48f0-a1e4-bd188a15c57c,-9604532.4537,4069077.6219
35273,EL PASO ZARAGOZA TX,6813,Neighborhood Market,Retail,3590 N. ZARAGOZA ROAD,EL PASO,EL PASO,TX,79938-0000,Open,6ac7565c-6f89-497a-90d8-b2db36ad55af,-11825434.1074,3736541.7129
35274,WINSTON SALEM MEADOWLARK NC,6814,Neighborhood Market,Retail,5175 BROOKBERRY PARK AVE,WINSTON SALEM,FORSYTH,NC,27104-3784,Open,a1a98741-c312-41fc-a53b-2a74c546f215,-8946451.8105,4313569.6848
35280,MURFREESBORO TN,682,WM Supercenter,Retail,2000 OLD FORT PKWY,MURFREESBORO,RUTHERFORD,TN,37129-6907,Open,753aa6ac-54b0-4d76-b979-13f86f23e6b3,-9621101.8033,4280034.5574
35289,KERNERSVILLE S NC,6828,Neighborhood Market,Retail,1035 BEESONS FIELD DRIVE,KERNERSVILLE,FORSYTH,NC,27284-0000,Open,8217dfed-57da-4225-85da-e8b9926c9902,-8916871.7728,4312743.8275
35291,LAWRENCEBURG TN,683,WM Supercenter,Retail,2130 N LOCUST AVE,LAWRENCEBURG,LAWRENCE,TN,38464-4456,Open,1664dbc1-805b-4295-bee1-9ec43a07b097,-9719850.7633,4201096.3708
35302,LEXINGTON TN,684,WM Supercenter,Retail,547 W CHURCH ST,LEXINGTON,HENDERSON,TN,38351-1703,Open,e4101a11-22c9-40d5-836a-13805857b55e,-9841934.8488,4253191.6423
35312,BILOXI MS,6849,Neighborhood Market,Retail,2050 PASS ROAD,BILOXI,HARRISON,MS,39531-0000,Open,f8a23d36-35a9-4b16-8165-6c5ca9847f12,-9902820.7103,3555564.6297
35313,MORRISTOWN TN,685,WM Supercenter,Retail,475 CROCKETT TRACE DR,MORRISTOWN,HAMBLEN,TN,37813-1902,Open,66a30ba2-3a78-4627-beb2-84eaa2de5592,-9267907.2116,4330074.0086
35314,MISSION BRYAN TX,6850,Neighborhood Market,Retail,1006 N BRYAN ROAD,MISSION,HIDALGO,TX,78572-0000,Open,2823f6e1-3505-4fcd-845c-fe21df2cc69e,-10943621.1025,3025632.4512
35315,SACHSE MURPHY TX,6851,Neighborhood Market,Retail,6750 MURPHY ROAD,SACHSE,DALLAS,TX,75048-0000,Open,debbee05-d395-43a9-ab73-7536e6a6f203,-10754790.5182,3893060.0569
35324,FITZGERALD GA,686,WM Supercenter,Retail,120 BENJAMIN H HILL DR W,FITZGERALD,BEN HILL,GA,31750-8607,Open,27e03aa1-d624-4694-b87f-b25a55e442fd,-9267148.2353,3722685.0445
35330,HOUSTON CINCO TX,6867,Sam's Club,Wholesale,22402 BELLAIRE BLVD,RICHMOND,FORT BEND,TX,77407-0000,Open,49a860d2-ddf3-452d-9193-e3367c3651b6,-10660825.9587,3464126.0271
35333,CROSSVILLE TN,687,WM Supercenter,Retail,168 OBED PLZ STE 108,CROSSVILLE,CUMBERLAND,TN,38555-8890,Open,2a5a705e-0928-441f-8628-c0c92e4d727b,-9466132.3817,4298326.1973
